EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.000597696,9.75238e-05,0.000534447,0,9.87166,-0.000305142,-0.000162688,0.0005,3.82944e-05,0.000210924,-0.000191489,0,0,9.87166,0,0,0,293,0.000100485
0.0012659,9.85707e-05,0.00120537,0,9.96532,-0.000646556,-0.000320968,0.001,7.52136e-05,0.000492943,-0.00043838,0,0,9.96532,0,0,0,293,0.000100692
0.00193702,0.000100909,0.00187654,0,10.2037,-0.000988163,-0.000478584,0.0015,0.000114794,0.000777052,-0.000684639,0,0,10.2037,0,0,0,293,0.000100556
0.00261813,0.000101342,0.00255837,0,10.2474,-0.00133553,-0.000631074,0.002,0.000165357,0.00107393,-0.000932073,0,0,10.2474,0,0,0,293,0.000102305
0.00330029,0.000103136,0.00324044,0,10.4266,-0.00168307,-0.000782955,0.0025,0.000218172,0.00137237,-0.00117876,0,0,10.4266,0,0,0,293,0.000102416
0.00398371,0.00010503,0.00392365,0,10.6183,-0.0020308,-0.000934595,0.003,0.000272393,0.00167246,-0.0014254,0,0,10.6183,0,0,0,293,0.000102584
0.00467193,0.000106688,0.0046115,0,10.7841,-0.00238093,-0.00108393,0.0035,0.000332267,0.00197882,-0.0016723,0,0,10.7841,0,0,0,293,0.000103323
0.00536608,0.000108032,0.00530522,0,10.9188,-0.00273408,-0.00123033,0.004,0.000399098,0.00229285,-0.00191952,0,0,10.9188,0,0,0,293,0.000104251
0.00606332,0.000109296,0.00600203,0,11.0455,-0.00308834,-0.00137566,0.0045,0.000469257,0.00261078,-0.00216695,0,0,11.0455,0,0,0,293,0.000104719
0.00676236,0.000110529,0.00670063,0,11.169,-0.00344288,-0.00152072,0.005,0.000541129,0.00293095,-0.00241457,0,0,11.169,0,0,0,293,0.00010498
0.00746288,0.000111604,0.00740061,0,11.272,-0.00379747,-0.00166579,0.0055,0.000614143,0.00325293,-0.00266247,0,0,11.272,0,0,0,293,0.000105192
0.0081646,0.000112563,0.00810168,0,11.359,-0.00415193,-0.00181105,0.006,0.000687983,0.00357638,-0.00291064,0,0,11.359,0,0,0,293,0.000105361
0.00886732,0.000113485,0.00880371,0,11.4405,-0.00450615,-0.00195657,0.0065,0.000762528,0.00390111,-0.00315903,0,0,11.4405,0,0,0,293,0.000105503
0.00957097,0.0001144,0.00950664,0,11.5205,-0.00486009,-0.00210237,0.007,0.000837742,0.00422706,-0.00340762,0,0,11.5205,0,0,0,293,0.000105635
0.0102755,0.000115331,0.0102105,0,11.6022,-0.00521374,-0.00224845,0.0075,0.000913612,0.0045542,-0.00365639,0,0,11.6022,0,0,0,293,0.000105764
0.010981,0.00011625,0.0109152,0,11.6822,-0.00556715,-0.00239478,0.008,0.000990109,0.00488257,-0.00390542,0,0,11.6822,0,0,0,293,0.000105903
0.0116875,0.000117156,0.0116209,0,11.7602,-0.00592037,-0.0025413,0.0085,0.00106721,0.00521221,-0.00415476,0,0,11.7602,0,0,0,293,0.000106051
0.0123951,0.000118005,0.0123277,0,11.8304,-0.00627337,-0.00268807,0.009,0.00114496,0.00554319,-0.00440443,0,0,11.8304,0,0,0,293,0.000106207
0.0131036,0.000118831,0.0130354,0,11.8971,-0.00662609,-0.00283514,0.0095,0.00122339,0.00587546,-0.00465436,0,0,11.8971,0,0,0,293,0.000106354
0.0138131,0.000119639,0.013744,0,11.9614,-0.0069785,-0.00298252,0.01,0.00130249,0.00620901,-0.00490453,0,0,11.9614,0,0,0,293,0.000106498
0.0145235,0.000120434,0.0144536,0,12.0237,-0.00733061,-0.00313021,0.0105,0.00138227,0.00654385,-0.00515495,0,0,12.0237,0,0,0,293,0.000106642
0.0152349,0.000121217,0.0151642,0,12.0845,-0.00768239,-0.00327823,0.011,0.00146273,0.00687996,-0.0054056,0,0,12.0845,0,0,0,293,0.000106785
0.0159473,0.000121993,0.0158757,0,12.1442,-0.00803386,-0.00342656,0.0115,0.00154388,0.00721735,-0.00565648,0,0,12.1442,0,0,0,293,0.000106928
0.0166606,0.000122765,0.0165881,0,12.2034,-0.00838501,-0.00357522,0.012,0.00162572,0.00755601,-0.00590758,0,0,12.2034,0,0,0,293,0.000107071
0.0173748,0.000123537,0.0173015,0,12.2626,-0.00873584,-0.0037242,0.0125,0.00170825,0.00789594,-0.00615889,0,0,12.2626,0,0,0,293,0.000107214
0.01809,0.00012431,0.0180158,0,12.3221,-0.00908633,-0.00387351,0.013,0.00179146,0.00823714,-0.00641043,0,0,12.3221,0,0,0,293,0.000107357
0.0188062,0.000125087,0.0187311,0,12.3822,-0.00943651,-0.00402314,0.0135,0.00187538,0.00857962,-0.00666218,0,0,12.3822,0,0,0,293,0.0001075
0.0195228,0.00012616,0.019447,0,12.4827,-0.00978618,-0.00417314,0.014,0.00195994,0.00892298,-0.00691387,0,0,12.4827,0,0,0,293,0.00010758
0.0202403,0.00012734,0.0201638,0,12.5977,-0.0101355,-0.00432348,0.0145,0.00204517,0.00926746,-0.00716568,0,0,12.5977,0,0,0,293,0.0001077
0.0209586,0.000128562,0.0208815,0,12.7182,-0.0104844,-0.00447415,0.015,0.00213109,0.00961316,-0.00741766,0,0,12.7182,0,0,0,293,0.000107835
0.0216779,0.000129782,0.0216002,0,12.8386,-0.010833,-0.00462516,0.0155,0.0022177,0.00996014,-0.00766986,0,0,12.8386,0,0,0,293,0.000107981
0.0223981,0.000131017,0.0223198,0,12.9611,-0.0111813,-0.00477649,0.016,0.00230501,0.0103084,-0.00792225,0,0,12.9611,0,0,0,293,0.000108124
0.0231193,0.000132258,0.0230404,0,13.0843,-0.0115292,-0.00492816,0.0165,0.00239302,0.0106579,-0.00817485,0,0,13.0843,0,0,0,293,0.000108271
0.0238415,0.000133496,0.0237619,0,13.2072,-0.0118768,-0.00508016,0.017,0.00248174,0.0110087,-0.00842767,0,0,13.2072,0,0,0,293,0.000108421
0.0245646,0.000134731,0.0244844,0,13.3297,-0.0122241,-0.00523248,0.0175,0.00257117,0.0113609,-0.0086807,0,0,13.3297,0,0,0,293,0.000108571
0.0252887,0.000135963,0.025208,0,13.452,-0.012571,-0.00538514,0.018,0.00266131,0.0117143,-0.00893395,0,0,13.452,0,0,0,293,0.000108723
0.0260139,0.000137192,0.0259325,0,13.5738,-0.0129176,-0.00553814,0.0185,0.00275218,0.0120691,-0.00918742,0,0,13.5738,0,0,0,293,0.000108876
0.02674,0.000138417,0.026658,0,13.6953,-0.0132639,-0.00569147,0.019,0.00284377,0.0124252,-0.00944111,0,0,13.6953,0,0,0,293,0.000109031
0.0274671,0.000139639,0.0273846,0,13.8164,-0.0136098,-0.00584513,0.0195,0.00293609,0.0127826,-0.00969501,0,0,13.8164,0,0,0,293,0.000109187
0.0281953,0.000140856,0.0281122,0,13.937,-0.0139555,-0.00599913,0.02,0.00302915,0.0131414,-0.00994914,0,0,13.937,0,0,0,293,0.000109344
0.0289245,0.00014207,0.0288408,0,14.0572,-0.0143007,-0.00615346,0.0205,0.00312295,0.0135015,-0.0102035,0,0,14.0572,0,0,0,293,0.000109503
0.0296547,0.000143279,0.0295704,0,14.1769,-0.0146457,-0.00630814,0.021,0.0032175,0.013863,-0.010458,0,0,14.1769,0,0,0,293,0.000109663
0.030386,0.000144483,0.0303011,0,14.2961,-0.0149903,-0.00646315,0.0215,0.0033128,0.0142259,-0.0107128,0,0,14.2961,0,0,0,293,0.000109824
0.0311183,0.000145682,0.0310328,0,14.4146,-0.0153345,-0.0066185,0.022,0.00340885,0.0145901,-0.0109678,0,0,14.4146,0,0,0,293,0.000109987
0.0318517,0.000146876,0.0317657,0,14.5327,-0.0156784,-0.0067742,0.0225,0.00350565,0.0149557,-0.0112231,0,0,14.5327,0,0,0,293,0.00011015
0.0325861,0.000148065,0.0324995,0,14.6502,-0.016022,-0.00693024,0.023,0.00360322,0.0153227,-0.0114785,0,0,14.6502,0,0,0,293,0.000110315
0.0333216,0.000149249,0.0332345,0,14.7672,-0.0163652,-0.00708663,0.0235,0.00370155,0.015691,-0.0117342,0,0,14.7672,0,0,0,293,0.000110481
0.0340582,0.000150427,0.0339705,0,14.8836,-0.0167081,-0.00724336,0.024,0.00380065,0.0160608,-0.0119901,0,0,14.8836,0,0,0,293,0.000110649
0.0347959,0.000151601,0.0347077,0,14.9994,-0.0170507,-0.00740045,0.0245,0.00390053,0.016432,-0.0122462,0,0,14.9994,0,0,0,293,0.000110818
0.0355347,0.000152763,0.0354459,0,15.114,-0.0173929,-0.00755788,0.025,0.00400119,0.0168046,-0.0125026,0,0,15.114,0,0,0,293,0.00011099
0.0362746,0.000153921,0.0361853,0,15.228,-0.0177347,-0.00771566,0.0255,0.00410264,0.0171786,-0.0127592,0,0,15.228,0,0,0,293,0.000111163
0.0370156,0.000155073,0.0369257,0,15.3415,-0.0180762,-0.00787379,0.026,0.00420489,0.0175541,-0.013016,0,0,15.3415,0,0,0,293,0.000111337
0.0377578,0.00015622,0.0376674,0,15.4545,-0.0184174,-0.00803228,0.0265,0.00430794,0.017931,-0.013273,0,0,15.4545,0,0,0,293,0.000111513
0.0385011,0.00015736,0.0384101,0,15.5666,-0.0187582,-0.00819111,0.027,0.00441179,0.0183094,-0.0135303,0,0,15.5666,0,0,0,293,0.000111691
0.0392455,0.000158493,0.039154,0,15.6782,-0.0190986,-0.0083503,0.0275,0.00451646,0.0186892,-0.0137878,0,0,15.6782,0,0,0,293,0.00011187
0.0399911,0.000159622,0.0398991,0,15.7892,-0.0194387,-0.00850983,0.028,0.00462193,0.0190705,-0.0140456,0,0,15.7892,0,0,0,293,0.000112051
0.0407379,0.000160745,0.0406454,0,15.8995,-0.0197785,-0.00866973,0.0285,0.00472823,0.0194533,-0.0143036,0,0,15.8995,0,0,0,293,0.000112234
0.0414858,0.000161862,0.0413928,0,16.0094,-0.0201179,-0.00882997,0.029,0.00483534,0.0198376,-0.0145618,0,0,16.0094,0,0,0,293,0.000112418
0.042235,0.000162974,0.0421415,0,16.1186,-0.0204569,-0.00899058,0.0295,0.00494327,0.0202233,-0.0148203,0,0,16.1186,0,0,0,293,0.000112603
0.0429853,0.00016408,0.0428913,0,16.2272,-0.0207956,-0.00915155,0.03,0.00505203,0.0206106,-0.015079,0,0,16.2272,0,0,0,293,0.000112789
0.0437368,0.000165181,0.0436423,0,16.3353,-0.0211339,-0.00931288,0.0305,0.00516162,0.0209994,-0.015338,0,0,16.3353,0,0,0,293,0.000112976
0.0444895,0.00016627,0.0443946,0,16.4421,-0.0214718,-0.00947458,0.031,0.00527205,0.0213897,-0.0155972,0,0,16.4421,0,0,0,293,0.000113167
0.0452435,0.000167354,0.045148,0,16.5483,-0.0218094,-0.00963665,0.0315,0.00538333,0.0217815,-0.0158566,0,0,16.5483,0,0,0,293,0.000113358
0.0459987,0.000168434,0.0459027,0,16.654,-0.0221466,-0.00979909,0.032,0.00549546,0.0221749,-0.0161163,0,0,16.654,0,0,0,293,0.000113551
0.0467551,0.000169508,0.0466587,0,16.7592,-0.0224835,-0.0099619,0.0325,0.00560845,0.0225698,-0.0163762,0,0,16.7592,0,0,0,293,0.000113746
0.0475128,0.000170576,0.0474159,0,16.8639,-0.02282,-0.0101251,0.033,0.0057223,0.0229663,-0.0166364,0,0,16.8639,0,0,0,293,0.000113942
0.0482717,0.000171633,0.0481744,0,16.9671,-0.0231561,-0.0102886,0.0335,0.00583703,0.0233643,-0.0168968,0,0,16.9671,0,0,0,293,0.000114143
0.049032,0.000172684,0.0489341,0,17.0698,-0.0234918,-0.0104526,0.034,0.00595264,0.0237639,-0.0171575,0,0,17.0698,0,0,0,293,0.000114343
0.0497935,0.000173734,0.0496952,0,17.1725,-0.0238272,-0.0106169,0.0345,0.00606914,0.0241652,-0.0174184,0,0,17.1725,0,0,0,293,0.000114544
0.0505562,0.000174773,0.0504575,0,17.2739,-0.0241621,-0.0107816,0.035,0.00618652,0.024568,-0.0176795,0,0,17.2739,0,0,0,293,0.000114749
0.0513203,0.000175809,0.0512212,0,17.3752,-0.0244967,-0.0109467,0.0355,0.0063048,0.0249724,-0.0179409,0,0,17.3752,0,0,0,293,0.000114953
0.0520857,0.000176841,0.0519861,0,17.4758,-0.0248309,-0.0111121,0.036,0.00642397,0.0253784,-0.0182026,0,0,17.4758,0,0,0,293,0.000115159
0.0528525,0.000177865,0.0527524,0,17.5757,-0.0251647,-0.011278,0.0365,0.00654402,0.025786,-0.0184645,0,0,17.5757,0,0,0,293,0.000115366
0.0536205,0.000178882,0.05352,0,17.6748,-0.0254981,-0.0114443,0.037,0.00666497,0.0261953,-0.0187266,0,0,17.6748,0,0,0,293,0.000115573
0.0543898,0.000179895,0.0542889,0,17.7735,-0.0258311,-0.0116109,0.0375,0.00678681,0.0266062,-0.0189891,0,0,17.7735,0,0,0,293,0.000115783
0.0551605,0.000180905,0.0550592,0,17.8717,-0.0261638,-0.011778,0.038,0.00690957,0.0270187,-0.0192517,0,0,17.8717,0,0,0,293,0.000115996
0.0559326,0.000181914,0.0558308,0,17.9701,-0.026496,-0.0119455,0.0385,0.00703324,0.0274328,-0.0195146,0,0,17.9701,0,0,0,293,0.00011621
0.056706,0.000182918,0.0566039,0,18.0678,-0.0268278,-0.0121133,0.039,0.00715785,0.0278487,-0.0197778,0,0,18.0678,0,0,0,293,0.000116428
0.0574808,0.000183918,0.0573783,0,18.1651,-0.0271592,-0.0122816,0.0395,0.0072834,0.0282662,-0.0200413,0,0,18.1651,0,0,0,293,0.000116648
0.058257,0.000184914,0.0581541,0,18.262,-0.0274902,-0.0124503,0.04,0.0074099,0.0286854,-0.0203049,0,0,18.262,0,0,0,293,0.000116869
0.0590346,0.000185906,0.0589313,0,18.3585,-0.0278208,-0.0126194,0.0405,0.00753734,0.0291063,-0.0205689,0,0,18.3585,0,0,0,293,0.000117092
0.0598137,0.000186894,0.0597099,0,18.4544,-0.0281509,-0.0127889,0.041,0.0076657,0.0295289,-0.0208331,0,0,18.4544,0,0,0,293,0.000117312
0.060594,0.000187881,0.0604899,0,18.5503,-0.0284807,-0.0129589,0.0415,0.00779496,0.0299531,-0.0210976,0,0,18.5503,0,0,0,293,0.000117529
0.0613757,0.000188869,0.0612712,0,18.6461,-0.0288099,-0.0131293,0.042,0.00792509,0.030379,-0.0213623,0,0,18.6461,0,0,0,293,0.00011774
0.0621587,0.000189861,0.0620538,0,18.7424,-0.0291387,-0.0133002,0.0425,0.00805604,0.0308064,-0.0216273,0,0,18.7424,0,0,0,293,0.000117946
