EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0
0.000484955,0.000174896,0.000315034,0,16.2084,-0.000223502,-0.00022367,0.0005,5.9407e-08,2.44159e-08,7.87056e-08,0,0,16.2084,0,0,0,298,0.0998172
0.000983187,0.00018156,0.000806775,0,16.7102,-0.000472572,-0.000472965,0.001,1.27448e-07,7.3286e-08,1.90893e-07,0,0,16.7102,0,0,0,298,0.0998725
0.0014823,0.000187312,0.00129815,0,17.1567,-0.000721701,-0.00072238,0.0015,1.99784e-07,1.28369e-07,3.13329e-07,0,0,17.1567,0,0,0,298,0.0998531
0.0019817,0.000192857,0.00178847,0,17.5164,-0.00097094,-0.000971969,0.002,3.11145e-07,1.89689e-07,4.47334e-07,0,0,17.5164,0,0,0,298,0.0998624
0.00248095,0.00019859,0.00227966,0,18.1071,-0.0012197,-0.00122128,0.0025,6.08536e-07,2.59506e-07,6.3687e-07,0,0,18.1071,0,0,0,298,0.0998161
0.00298023,0.000204331,0.00277174,0,18.7058,-0.0014684,-0.00147063,0.003,1.02399e-06,3.39575e-07,8.48154e-07,0,0,18.7058,0,0,0,298,0.0996752
0.00347957,0.000210029,0.00326424,0,19.2707,-0.00171714,-0.00172005,0.0035,1.49292e-06,4.33051e-07,1.05529e-06,0,0,19.2707,0,0,0,298,0.099689
0.00397895,0.000215624,0.00375703,0,19.8038,-0.00196593,-0.00196952,0.004,1.98129e-06,5.40477e-07,1.24556e-06,0,0,19.8038,0,0,0,298,0.0997315
0.00447865,0.000219946,0.00424879,0,20.0436,-0.00221521,-0.00221946,0.0045,2.47566e-06,6.62417e-07,1.41362e-06,0,0,20.0436,0,0,0,298,0.0998743
0.00497787,0.000227102,0.00473863,0,20.744,-0.00246374,-0.00246865,0.005,3.07267e-06,8.03542e-07,1.55186e-06,0,0,20.744,0,0,0,298,0.0998373
0.00547746,0.000230394,0.00523284,0,21.101,-0.00271284,-0.00271839,0.0055,3.73518e-06,9.70297e-07,1.67027e-06,0,0,21.101,0,0,0,298,0.099879
0.00597674,0.000237157,0.00572439,0,21.7557,-0.00296145,-0.00296764,0.006,4.40803e-06,1.14411e-06,1.77535e-06,0,0,21.7557,0,0,0,298,0.0998417
0.00647623,0.000243695,0.00621373,0,22.2162,-0.00321042,-0.00321717,0.0065,5.08979e-06,1.3416e-06,1.83486e-06,0,0,22.2162,0,0,0,298,0.0998449
0.00697584,0.000247017,0.00670729,0,22.563,-0.00345958,-0.00346687,0.007,5.84597e-06,1.5703e-06,1.86043e-06,0,0,22.563,0,0,0,298,0.0998901
0.00747513,0.000253726,0.00719825,0,23.212,-0.00370827,-0.00371608,0.0075,6.61867e-06,1.80648e-06,1.87312e-06,0,0,23.212,0,0,0,298,0.0998537
0.00797445,0.000260393,0.00768966,0,23.8367,-0.00395701,-0.0039653,0.008,7.41587e-06,2.06288e-06,1.848e-06,0,0,23.8367,0,0,0,298,0.0998388
0.00847413,0.000263679,0.00818328,0,24.1196,-0.00420634,-0.00421504,0.0085,8.23935e-06,2.34792e-06,1.77539e-06,0,0,24.1196,0,0,0,298,0.0999077
0.00897321,0.000270547,0.00867646,0,24.9698,-0.00445476,-0.00446385,0.009,9.0773e-06,2.64095e-06,1.68853e-06,0,0,24.9698,0,0,0,298,0.0997463
0.00947266,0.000277068,0.00916795,0,25.4717,-0.00470376,-0.00471322,0.0095,9.91447e-06,2.94417e-06,1.5788e-06,0,0,25.4717,0,0,0,298,0.0998916
0.00997234,0.000280403,0.00966323,0,25.7605,-0.00495314,-0.00496289,0.01,1.0749e-05,3.27319e-06,1.4157e-06,0,0,25.7605,0,0,0,298,0.0999836
0.0104716,0.000287095,0.0101556,0,26.4687,-0.00520185,-0.00521188,0.0105,1.15865e-05,3.61031e-06,1.23539e-06,0,0,26.4687,0,0,0,298,0.0997813
0.0109711,0.000292544,0.0106489,0,26.8872,-0.00545108,-0.00546128,0.011,1.24056e-05,3.98141e-06,9.80318e-07,0,0,26.8872,0,0,0,298,0.0999636
0.0114705,0.000298053,0.0111415,0,27.4256,-0.00570019,-0.00571042,0.0115,1.32159e-05,4.40969e-06,6.23101e-07,0,0,27.4256,0,0,0,298,0.0997735
0.01197,0.000303576,0.0116342,0,27.9526,-0.00594934,-0.00595955,0.012,1.40323e-05,4.85774e-06,2.29423e-07,0,0,27.9526,0,0,0,298,0.0997768
0.0124695,0.000308994,0.0121274,0,28.3944,-0.00619864,-0.00620881,0.0125,1.48522e-05,5.32307e-06,-1.96741e-07,0,0,28.3944,0,0,0,298,0.0999584
0.012969,0.000314453,0.0126205,0,28.8617,-0.00644794,-0.00645798,0.013,1.56813e-05,5.82982e-06,-6.93822e-07,0,0,28.8617,0,0,0,298,0.0999524
0.0134685,0.000319786,0.0131115,0,29.2511,-0.00669739,-0.00670727,0.0135,1.65305e-05,6.37219e-06,-1.24678e-06,0,0,29.2511,0,0,0,298,0.0998597
0.013968,0.000325275,0.0136042,0,29.7765,-0.00694663,-0.00695632,0.014,1.74197e-05,6.9401e-06,-1.83202e-06,0,0,29.7765,0,0,0,298,0.0999429
0.0144674,0.000330724,0.0140971,0,30.2978,-0.00719588,-0.00720537,0.0145,1.83485e-05,7.53861e-06,-2.45796e-06,0,0,30.2978,0,0,0,298,0.0999455
0.0149669,0.000336086,0.014588,0,30.7181,-0.0074453,-0.00745457,0.015,1.9309e-05,8.16543e-06,-3.12368e-06,0,0,30.7181,0,0,0,298,0.0998522
0.0154665,0.000341435,0.0150789,0,31.1688,-0.00769468,-0.00770372,0.0155,2.03037e-05,8.8113e-06,-3.81271e-06,0,0,31.1688,0,0,0,298,0.0998475
0.0159658,0.000346918,0.0155715,0,31.7314,-0.00794388,-0.00795269,0.016,2.13342e-05,9.47396e-06,-4.52129e-06,0,0,31.7314,0,0,0,298,0.0999355
0.0164654,0.000352251,0.0160626,0,32.1845,-0.00819325,-0.00820184,0.0165,2.24015e-05,1.01607e-05,-5.26416e-06,0,0,32.1845,0,0,0,298,0.0998492
0.0169648,0.000357614,0.0165536,0,32.6528,-0.00844261,-0.00845096,0.017,2.34952e-05,1.08613e-05,-6.02567e-06,0,0,32.6528,0,0,0,298,0.0998457
0.0174642,0.000363049,0.0170465,0,33.2249,-0.00869179,-0.00869991,0.0175,2.4613e-05,1.15729e-05,-6.80255e-06,0,0,33.2249,0,0,0,298,0.0999353
0.0179637,0.000368384,0.0175378,0,33.6832,-0.00894116,-0.00894905,0.018,2.57561e-05,1.23027e-05,-7.61184e-06,0,0,33.6832,0,0,0,298,0.0998468
0.0184632,0.00037369,0.018029,0,34.1524,-0.00919051,-0.00919817,0.0185,2.69136e-05,1.30403e-05,-8.43457e-06,0,0,34.1524,0,0,0,298,0.0998415
0.0189627,0.000379026,0.0185203,0,34.6368,-0.00943984,-0.00944726,0.019,2.80864e-05,1.37856e-05,-9.27129e-06,0,0,34.6368,0,0,0,298,0.0998459
0.0194622,0.000384327,0.0190117,0,35.1261,-0.00968916,-0.00969634,0.0195,2.9274e-05,1.4538e-05,-1.01226e-05,0,0,35.1261,0,0,0,298,0.0998442
0.0199616,0.000389652,0.0195033,0,35.6232,-0.00993846,-0.00994542,0.02,3.04758e-05,1.52973e-05,-1.09892e-05,0,0,35.6232,0,0,0,298,0.0998491
0.0204606,0.000396714,0.0199975,0,36.6122,-0.010187,-0.0101937,0.0205,3.17373e-05,1.60885e-05,-1.19489e-05,0,0,36.6122,0,0,0,298,0.0993976
0.0209603,0.000401039,0.0204915,0,36.8624,-0.0104367,-0.0104431,0.021,3.29303e-05,1.68975e-05,-1.30334e-05,0,0,36.8624,0,0,0,298,0.100012
0.02146,0.000406089,0.0209821,0,37.1009,-0.0106865,-0.0106926,0.0215,3.41076e-05,1.77254e-05,-1.42026e-05,0,0,37.1009,0,0,0,298,0.0998869
0.0219595,0.00041132,0.0214746,0,37.5803,-0.0109359,-0.0109416,0.022,3.53187e-05,1.8568e-05,-1.54144e-05,0,0,37.5803,0,0,0,298,0.0999648
0.022459,0.000416557,0.0219669,0,38.048,-0.0111853,-0.0111907,0.0225,3.65625e-05,1.94253e-05,-1.66752e-05,0,0,38.048,0,0,0,298,0.0999552
0.0229585,0.000421768,0.0224594,0,38.5331,-0.0114347,-0.0114397,0.023,3.78324e-05,2.02934e-05,-1.79765e-05,0,0,38.5331,0,0,0,298,0.0999614
0.023458,0.000426991,0.0229519,0,39.0141,-0.011684,-0.0116888,0.0235,3.91223e-05,2.11697e-05,-1.93182e-05,0,0,39.0141,0,0,0,298,0.0999576
0.0239575,0.000432162,0.0234443,0,39.4868,-0.0119334,-0.0119379,0.024,4.04271e-05,2.20517e-05,-2.06994e-05,0,0,39.4868,0,0,0,298,0.099953
0.0244569,0.000437371,0.023937,0,39.9834,-0.0121828,-0.0121869,0.0245,4.17395e-05,2.29361e-05,-2.21131e-05,0,0,39.9834,0,0,0,298,0.0999625
0.0249564,0.000442528,0.0244298,0,40.47,-0.0124321,-0.012436,0.025,4.30518e-05,2.38204e-05,-2.35609e-05,0,0,40.47,0,0,0,298,0.0999605
0.0254559,0.000447693,0.0249225,0,40.95,-0.0126815,-0.012685,0.0255,4.4357e-05,2.47017e-05,-2.50429e-05,0,0,40.95,0,0,0,298,0.0999566
0.0259554,0.000452807,0.0254152,0,41.4222,-0.0129309,-0.0129341,0.026,4.56496e-05,2.55773e-05,-2.65583e-05,0,0,41.4222,0,0,0,298,0.099953
0.0264549,0.000457961,0.0259082,0,41.9217,-0.0131802,-0.0131832,0.0265,4.69261e-05,2.64454e-05,-2.80999e-05,0,0,41.9217,0,0,0,298,0.0999657
0.0269543,0.000463064,0.0264014,0,42.4117,-0.0134295,-0.0134322,0.027,4.81787e-05,2.73035e-05,-2.96692e-05,0,0,42.4117,0,0,0,298,0.0999653
0.0274538,0.000468171,0.0268946,0,42.8936,-0.0136789,-0.0136813,0.0275,4.94001e-05,2.81486e-05,-3.12662e-05,0,0,42.8936,0,0,0,298,0.099962
0.0279528,0.000474912,0.0273892,0,43.8361,-0.0139275,-0.0139296,0.028,5.04855e-05,2.89292e-05,-3.29513e-05,0,0,43.8361,0,0,0,298,0.0985864
0.0284526,0.000478688,0.0278839,0,44.0388,-0.0141774,-0.014179,0.0285,5.12943e-05,2.95995e-05,-3.46758e-05,0,0,44.0388,0,0,0,298,0.100024
