EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.00105051,0.000226487,0.000877002,0,22.9281,-0.000374909,-0.000550354,0.001,0.000189212,1.20776e-05,0.00025925,0,0,22.9281,0,0,0,293,1156.77
0.00224201,0.00014794,0.0021365,0,15.0143,-0.000777677,-0.00117338,0.002,0.000541464,-2.92534e-05,0.000695641,0,0,15.0143,0,0,0,293,1255.56
0.00343712,0.000135134,0.00334227,0,13.676,-0.00136765,-0.00158776,0.003,0.000897766,-8.48754e-05,0.00116207,0,0,13.676,0,0,0,293,1605.43
0.00464911,0.000113766,0.0045707,0,11.5043,-0.0020896,-0.0018729,0.004,0.00119571,-0.000107198,0.00168276,0,0,11.5043,0,0,0,293,1230.87
0.00586196,0.000114282,0.00578298,0,11.5689,-0.00280275,-0.00215954,0.005,0.00148425,-0.000129986,0.00218903,0,0,11.5689,0,0,0,293,1229.91
0.00707907,0.000115647,0.00699839,0,11.6414,-0.00351092,-0.00245112,0.006,0.00177079,-0.000152494,0.00269405,0,0,11.6414,0,0,0,293,1227.94
0.00829964,0.000116509,0.00821934,0,11.7426,-0.00421793,-0.00274379,0.007,0.00205841,-0.000177806,0.00319905,0,0,11.7426,0,0,0,293,1228.08
0.00952164,0.000118844,0.0094405,0,11.9856,-0.0049231,-0.00303783,0.008,0.00234648,-0.00020604,0.00370329,0,0,11.9856,0,0,0,293,1227.41
0.0107457,0.000120876,0.0106635,0,12.1905,-0.00562801,-0.00333225,0.009,0.00263626,-0.000236548,0.00420792,0,0,12.1905,0,0,0,293,1228.19
0.0119708,0.000123232,0.0118877,0,12.4516,-0.00633239,-0.00362702,0.01,0.00292734,-0.000269104,0.0047123,0,0,12.4516,0,0,0,293,1228.39
0.0131971,0.00012558,0.013113,0,12.7122,-0.00703611,-0.00392245,0.011,0.00321984,-0.000304049,0.00521682,0,0,12.7122,0,0,0,293,1228.86
0.0144243,0.000128027,0.0143392,0,12.9857,-0.0077392,-0.00421847,0.012,0.00351383,-0.000341302,0.00572143,0,0,12.9857,0,0,0,293,1229.32
0.0156525,0.000130683,0.0155666,0,13.2935,-0.00844162,-0.00451504,0.013,0.00380953,-0.000380665,0.00622641,0,0,13.2935,0,0,0,293,1230
0.0168817,0.000133245,0.0167948,0,13.5866,-0.00914317,-0.00481254,0.014,0.00410697,-0.000422307,0.00673184,0,0,13.5866,0,0,0,293,1230.72
0.0181115,0.000135614,0.0180233,0,13.8398,-0.00984366,-0.00511122,0.015,0.00440545,-0.000465737,0.00723753,0,0,13.8398,0,0,0,293,1231.07
0.0193416,0.000138075,0.0192521,0,14.0977,-0.0105433,-0.00541072,0.016,0.00470492,-0.000510409,0.00774307,0,0,14.0977,0,0,0,293,1231.18
0.0205716,0.00014224,0.0204801,0,14.5418,-0.0112424,-0.00571015,0.017,0.00500615,-0.000557353,0.00824752,0,0,14.5418,0,0,0,293,1231.12
0.0218037,0.000144293,0.0217101,0,14.685,-0.0119415,-0.00601061,0.018,0.00530969,-0.000605728,0.00875362,0,0,14.685,0,0,0,293,1233
0.023036,0.000146107,0.0229398,0,14.794,-0.0126399,-0.00631188,0.019,0.00561423,-0.000654454,0.00925963,0,0,14.794,0,0,0,293,1233.16
0.0242669,0.000147529,0.0241708,0,14.9355,-0.0133321,-0.00661921,0.02,0.00591858,-0.000707909,0.00976469,0,0,14.9355,0,0,0,293,1231.46
0.0254986,0.000150068,0.0254011,0,15.1843,-0.0140265,-0.00692402,0.021,0.00622492,-0.000761997,0.0102695,0,0,15.1843,0,0,0,293,1232.39
0.0267309,0.000152929,0.026632,0,15.4859,-0.0147211,-0.00722843,0.022,0.00653246,-0.000817459,0.0107741,0,0,15.4859,0,0,0,293,1232.83
0.0279639,0.00015716,0.0278618,0,15.8599,-0.0154158,-0.00753246,0.023,0.00684271,-0.000875976,0.0112784,0,0,15.8599,0,0,0,293,1234.35
0.0291983,0.000158424,0.029095,0,15.958,-0.0161101,-0.00783784,0.024,0.00715412,-0.000934179,0.0117841,0,0,15.958,0,0,0,293,1234.96
0.0304324,0.000160949,0.0303256,0,16.1117,-0.0168039,-0.00814357,0.025,0.007466,-0.000992936,0.0122892,0,0,16.1117,0,0,0,293,1234.65
0.0316654,0.000162641,0.0315592,0,16.2943,-0.0174923,-0.00845455,0.026,0.00777785,-0.00105664,0.0127938,0,0,16.2943,0,0,0,293,1233.56
0.0329078,0.00016327,0.0327991,0,16.3445,-0.0181988,-0.00874794,0.027,0.00810192,-0.00111763,0.013302,0,0,16.3445,0,0,0,293,1243.42
