EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0.186572,0.000228637,0.186437,0,22.2045,-0.103707,-0.0382211,0.142,0.0628708,-0.024415,0.0732669,0,0,22.2045,0,0,0,293,0.000112178
0.187304,0.000229151,0.187169,0,22.2525,-0.104091,-0.0383365,0.1425,0.0632026,-0.0246026,0.0735312,0,0,22.2525,0,0,0,293,0.00011234
0.188037,0.000229685,0.187902,0,22.3027,-0.104476,-0.0384516,0.143,0.0635354,-0.0247912,0.0737956,0,0,22.3027,0,0,0,293,0.000112497
0.188771,0.000230226,0.188636,0,22.3534,-0.104861,-0.0385664,0.1435,0.0638694,-0.0249807,0.07406,0,0,22.3534,0,0,0,293,0.00011266
0.189506,0.000230772,0.18937,0,22.4046,-0.105246,-0.0386809,0.144,0.0642045,-0.0251712,0.0743244,0,0,22.4046,0,0,0,293,0.000112825
0.190242,0.00023132,0.190106,0,22.456,-0.105632,-0.0387952,0.1445,0.0645407,-0.0253628,0.0745889,0,0,22.456,0,0,0,293,0.000112993
0.190979,0.000231869,0.190842,0,22.5075,-0.106018,-0.0389091,0.145,0.0648781,-0.0255553,0.0748535,0,0,22.5075,0,0,0,293,0.000113164
0.191716,0.000232419,0.19158,0,22.5589,-0.106404,-0.0390228,0.1455,0.0652167,-0.0257489,0.0751182,0,0,22.5589,0,0,0,293,0.000113336
0.192455,0.000232969,0.192318,0,22.6103,-0.10679,-0.0391362,0.146,0.0655565,-0.0259435,0.0753829,0,0,22.6103,0,0,0,293,0.000113511
0.193195,0.00023352,0.193058,0,22.6618,-0.107177,-0.0392493,0.1465,0.0658974,-0.0261392,0.0756477,0,0,22.6618,0,0,0,293,0.000113687
0.193935,0.000234075,0.193798,0,22.7137,-0.107564,-0.0393622,0.147,0.0662396,-0.0263359,0.0759126,0,0,22.7137,0,0,0,293,0.000113863
0.194677,0.000234638,0.194539,0,22.7664,-0.107951,-0.0394747,0.1475,0.0665829,-0.0265337,0.0761775,0,0,22.7664,0,0,0,293,0.000114033
0.195419,0.000235227,0.195281,0,22.8218,-0.108339,-0.0395869,0.148,0.0669272,-0.0267323,0.0764423,0,0,22.8218,0,0,0,293,0.000114183
0.196162,0.000235828,0.196024,0,22.8782,-0.108727,-0.0396988,0.1485,0.0672727,-0.0269319,0.076707,0,0,22.8782,0,0,0,293,0.000114335
0.196907,0.000236443,0.196768,0,22.936,-0.109115,-0.0398104,0.149,0.0676192,-0.0271324,0.0769717,0,0,22.936,0,0,0,293,0.000114491
0.197652,0.000237057,0.197513,0,22.9937,-0.109503,-0.0399217,0.1495,0.0679669,-0.0273339,0.0772364,0,0,22.9937,0,0,0,293,0.000114661
0.198398,0.000237669,0.198258,0,23.0511,-0.109892,-0.0400326,0.15,0.0683158,-0.0275365,0.0775011,0,0,23.0511,0,0,0,293,0.000114839
0.199145,0.000238279,0.199005,0,23.1083,-0.110281,-0.0401433,0.1505,0.0686659,-0.0277402,0.0777659,0,0,23.1083,0,0,0,293,0.000115021
0.199893,0.000238887,0.199753,0,23.1654,-0.110671,-0.0402536,0.151,0.0690172,-0.027945,0.0780307,0,0,23.1654,0,0,0,293,0.000115207
0.200642,0.000239494,0.200502,0,23.2222,-0.111061,-0.0403637,0.1515,0.0693698,-0.0281509,0.0782955,0,0,23.2222,0,0,0,293,0.000115394
0.201392,0.0002401,0.201252,0,23.2789,-0.111451,-0.0404734,0.152,0.0697236,-0.0283579,0.0785604,0,0,23.2789,0,0,0,293,0.000115583
0.202143,0.000240706,0.202002,0,23.3355,-0.111841,-0.0405828,0.1525,0.0700786,-0.0285661,0.0788254,0,0,23.3355,0,0,0,293,0.000115774
0.202895,0.00024131,0.202754,0,23.392,-0.112232,-0.0406918,0.153,0.0704349,-0.0287754,0.0790904,0,0,23.392,0,0,0,293,0.000115967
0.203648,0.000241926,0.203507,0,23.4495,-0.112623,-0.0408006,0.1535,0.0707925,-0.0289858,0.0793554,0,0,23.4495,0,0,0,293,0.000116155
0.204403,0.000242543,0.204261,0,23.5071,-0.113014,-0.040909,0.154,0.0711513,-0.0291974,0.0796205,0,0,23.5071,0,0,0,293,0.00011635
0.205158,0.000243159,0.205016,0,23.5646,-0.113406,-0.0410171,0.1545,0.0715114,-0.0294101,0.0798856,0,0,23.5646,0,0,0,293,0.000116547
0.205914,0.000243776,0.205772,0,23.622,-0.113798,-0.0411248,0.155,0.0718728,-0.0296239,0.0801508,0,0,23.622,0,0,0,293,0.000116748
0.206672,0.000244393,0.20653,0,23.6794,-0.114191,-0.0412322,0.1555,0.0722355,-0.029839,0.080416,0,0,23.6794,0,0,0,293,0.00011695
0.207431,0.000245011,0.207288,0,23.7369,-0.114583,-0.0413393,0.156,0.0725995,-0.0300552,0.0806813,0,0,23.7369,0,0,0,293,0.000117155
0.208191,0.00024563,0.208048,0,23.7944,-0.114976,-0.0414461,0.1565,0.0729649,-0.0302726,0.0809467,0,0,23.7944,0,0,0,293,0.000117362
0.208952,0.000246249,0.208808,0,23.8519,-0.11537,-0.0415525,0.157,0.0733316,-0.0304912,0.0812121,0,0,23.8519,0,0,0,293,0.000117571
0.209714,0.00024687,0.20957,0,23.9095,-0.115764,-0.0416585,0.1575,0.0736997,-0.030711,0.0814777,0,0,23.9095,0,0,0,293,0.000117782
0.210477,0.000247492,0.210333,0,23.9672,-0.116158,-0.0417643,0.158,0.0740691,-0.0309321,0.0817432,0,0,23.9672,0,0,0,293,0.000117995
0.211241,0.000248129,0.211097,0,24.0263,-0.116552,-0.0418696,0.1585,0.0744398,-0.0311543,0.0820089,0,0,24.0263,0,0,0,293,0.000118203
0.212007,0.00024877,0.211863,0,24.0858,-0.116947,-0.0419746,0.159,0.0748119,-0.0313777,0.0822746,0,0,24.0858,0,0,0,293,0.000118416
0.212774,0.000249419,0.212629,0,24.1461,-0.117342,-0.0420793,0.1595,0.0751854,-0.0316023,0.0825403,0,0,24.1461,0,0,0,293,0.000118628
0.213541,0.000250092,0.213397,0,24.2088,-0.117738,-0.0421836,0.16,0.0755601,-0.0318279,0.0828059,0,0,24.2088,0,0,0,293,0.000118809
0.21431,0.000250801,0.214165,0,24.2751,-0.118133,-0.0422874,0.1605,0.0759359,-0.0320543,0.0830714,0,0,24.2751,0,0,0,293,0.00011896
0.21508,0.000251532,0.214934,0,24.3435,-0.11853,-0.0423909,0.161,0.0763128,-0.0322815,0.0833367,0,0,24.3435,0,0,0,293,0.000119119
0.21585,0.000252265,0.215704,0,24.4121,-0.118926,-0.042494,0.1615,0.076691,-0.0325097,0.0836019,0,0,24.4121,0,0,0,293,0.000119304
0.216622,0.000253007,0.216475,0,24.4816,-0.119324,-0.0425967,0.162,0.0770704,-0.0327391,0.0838671,0,0,24.4816,0,0,0,293,0.000119495
0.217394,0.000253754,0.217248,0,24.5514,-0.119721,-0.0426991,0.1625,0.0774512,-0.0329695,0.0841323,0,0,24.5514,0,0,0,293,0.000119698
0.218168,0.000254501,0.218021,0,24.6213,-0.120119,-0.0428012,0.163,0.0778333,-0.0332011,0.0843975,0,0,24.6213,0,0,0,293,0.000119909
0.218943,0.000255248,0.218796,0,24.6911,-0.120517,-0.042903,0.1635,0.0782168,-0.033434,0.0846627,0,0,24.6911,0,0,0,293,0.000120127
0.219719,0.000256006,0.219572,0,24.762,-0.120915,-0.0430044,0.164,0.0786016,-0.0336681,0.084928,0,0,24.762,0,0,0,293,0.000120344
0.220497,0.000256767,0.220349,0,24.8331,-0.121314,-0.0431055,0.1645,0.0789879,-0.0339034,0.0851933,0,0,24.8331,0,0,0,293,0.00012057
0.221275,0.000257533,0.221127,0,24.9047,-0.121713,-0.0432062,0.165,0.0793756,-0.03414,0.0854587,0,0,24.9047,0,0,0,293,0.000120801
0.222055,0.000258306,0.221907,0,24.9771,-0.122112,-0.0433065,0.1655,0.0797648,-0.0343778,0.0857242,0,0,24.9771,0,0,0,293,0.000121036
0.222837,0.00025909,0.222687,0,25.0505,-0.122512,-0.0434064,0.166,0.0801555,-0.034617,0.0859896,0,0,25.0505,0,0,0,293,0.000121271
0.223619,0.000259899,0.22347,0,25.1265,-0.122912,-0.0435058,0.1665,0.0805476,-0.0348573,0.0862551,0,0,25.1265,0,0,0,293,0.000121492
0.224402,0.000260747,0.224252,0,25.2064,-0.123313,-0.0436047,0.167,0.0809407,-0.0350982,0.0865202,0,0,25.2064,0,0,0,293,0.000121628
0.225186,0.000261647,0.225035,0,25.2913,-0.123715,-0.0437031,0.1675,0.0813345,-0.0353392,0.0867847,0,0,25.2913,0,0,0,293,0.000121678
0.22597,0.000262562,0.225819,0,25.3776,-0.124116,-0.043801,0.168,0.0817291,-0.0355806,0.0870487,0,0,25.3776,0,0,0,293,0.000121759
0.226752,0.000264128,0.226601,0,25.5269,-0.124519,-0.0438982,0.1685,0.0821227,-0.03582,0.0873109,0,0,25.5269,0,0,0,293,0.000121272
0.227537,0.000265206,0.227385,0,25.6285,-0.124921,-0.0439951,0.169,0.0825183,-0.0360611,0.0875735,0,0,25.6285,0,0,0,293,0.000121511
0.228319,0.000267376,0.228167,0,25.8758,-0.125324,-0.0440919,0.1695,0.0829119,-0.0363004,0.0878344,0,0,25.8758,0,0,0,293,0.00010744
0.229066,0.000272787,0.228914,0,26.3468,-0.125729,-0.0441852,0.17,0.0832746,-0.0364967,0.0880725,0,0,26.3468,0,0,0,293,0.000115855
0.229826,0.000275788,0.229676,0,26.6068,-0.126133,-0.0442799,0.1705,0.0836492,-0.0367082,0.088318,0,0,26.6068,0,0,0,293,0.000117149
0.230599,0.000278487,0.230448,0,26.8751,-0.126538,-0.0443746,0.171,0.0840359,-0.0369357,0.0885707,0,0,26.8751,0,0,0,293,0.000108293
0.231376,0.000280162,0.231225,0,27.0345,-0.126942,-0.0444698,0.1715,0.0844267,-0.0371676,0.0888251,0,0,27.0345,0,0,0,293,0.000119614
0.232156,0.00028241,0.232004,0,27.2794,-0.127346,-0.0445649,0.172,0.0848201,-0.0374035,0.0890803,0,0,27.2794,0,0,0,293,0.000121624
0.232947,0.000283061,0.232795,0,27.3384,-0.127752,-0.0446594,0.1725,0.0852241,-0.0376515,0.0893418,0,0,27.3384,0,0,0,293,0.00012305
0.233746,0.000283033,0.233594,0,27.3424,-0.128158,-0.0447527,0.173,0.0856354,-0.0379076,0.0896073,0,0,27.3424,0,0,0,293,0.000124572
0.234552,0.000282345,0.234399,0,27.273,-0.128566,-0.0448454,0.1735,0.0860528,-0.0381705,0.0898757,0,0,27.273,0,0,0,293,0.000125825
0.235361,0.000281705,0.235207,0,27.2036,-0.128974,-0.0449376,0.174,0.0864733,-0.0384368,0.0901449,0,0,27.2036,0,0,0,293,0.000126408
0.23617,0.000281407,0.236017,0,27.167,-0.129382,-0.0450294,0.1745,0.0868952,-0.0387046,0.0904142,0,0,27.167,0,0,0,293,0.000126675
0.236979,0.000281947,0.236825,0,27.2155,-0.129791,-0.0451207,0.175,0.0873165,-0.0389713,0.0906821,0,0,27.2155,0,0,0,293,0.000126454
0.237787,0.00028273,0.237633,0,27.2878,-0.1302,-0.0452114,0.1755,0.0877373,-0.0392367,0.0909486,0,0,27.2878,0,0,0,293,0.000126249
0.238593,0.000284198,0.238438,0,27.4267,-0.130609,-0.0453011,0.176,0.0881561,-0.039499,0.0912125,0,0,27.4267,0,0,0,293,0.000125435
0.239397,0.000285557,0.239245,0,27.5627,-0.13102,-0.0453906,0.1765,0.0885741,-0.0397597,0.0914752,0,0,27.5627,0,0,0,293,0.000125567
0.240205,0.00028677,0.240052,0,27.6757,-0.13143,-0.0454799,0.177,0.0889956,-0.0400242,0.091739,0,0,27.6757,0,0,0,293,0.000111618
0.240971,0.000293124,0.240822,0,28.3278,-0.13184,-0.0455674,0.1775,0.0893799,-0.0402417,0.091978,0,0,28.3278,0,0,0,293,0.000120158
0.241748,0.000296586,0.241602,0,28.6562,-0.132252,-0.0456542,0.178,0.0897731,-0.0404657,0.0922239,0,0,28.6562,0,0,0,293,0.000120013
0.242544,0.000298333,0.242398,0,28.7988,-0.132664,-0.0457418,0.1785,0.0901853,-0.0407142,0.0924803,0,0,28.7988,0,0,0,293,0.000123862
