EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.000987268,8.04321e-05,0.000914922,0,12.3975,-0.000479782,-0.000479817,0.001,-4.49229e-14,1.01491e-17,6.50907e-14,0,0,12.3975,0,0,0,293,1000.86
0.00198659,8.22819e-05,0.00191251,0,12.702,-0.000979194,-0.000979413,0.002,-3.51218e-13,6.02971e-17,4.79337e-13,0,0,12.702,0,0,0,293,999.426
0.00298614,8.43043e-05,0.00291002,0,13.0101,-0.00147857,-0.00147903,0.003,-7.54492e-13,1.11711e-16,9.77044e-13,0,0,13.0101,0,0,0,293,999.802
0.0039855,8.75065e-05,0.00390652,0,13.5462,-0.00197755,-0.0019783,0.004,-1.22602e-12,1.72241e-16,1.55598e-12,0,0,13.5462,0,0,0,293,998.759
0.0049851,9.0481e-05,0.00490164,0,13.8893,-0.00247683,-0.00247791,0.005,-1.68716e-12,2.29228e-16,2.13743e-12,0,0,13.8893,0,0,0,293,998.982
0.00598453,9.33424e-05,0.00589843,0,14.3905,-0.00297572,-0.00297738,0.006,-2.4419e-12,2.72912e-16,3.00856e-12,0,0,14.3905,0,0,0,293,1000.04
0.00698403,9.6269e-05,0.00689498,0,14.8399,-0.00347463,-0.00347701,0.007,-3.21069e-12,3.10752e-16,3.95537e-12,0,0,14.8399,0,0,0,293,999.459
0.00798356,9.8903e-05,0.00789215,0,15.257,-0.00397346,-0.00397682,0.008,-4.15914e-12,3.36127e-16,5.27803e-12,0,0,15.257,0,0,0,293,1000.4
0.00898306,0.000101808,0.00888906,0,15.7116,-0.00447218,-0.00447662,0.009,-4.9483e-12,3.54179e-16,6.56096e-12,0,0,15.7116,0,0,0,293,999.855
0.0099826,0.000104513,0.00988645,0,16.131,-0.00497091,-0.00497652,0.01,-5.53014e-12,3.62422e-16,7.74893e-12,0,0,16.131,0,0,0,293,1000.56
0.0109821,0.000107512,0.010883,0,16.5766,-0.00546956,-0.00547642,0.011,-5.90756e-12,3.65522e-16,8.83362e-12,0,0,16.5766,0,0,0,293,999.48
0.0119816,0.000110225,0.0118801,0,17.0058,-0.00596812,-0.00597646,0.012,-6.18001e-12,3.6316e-16,9.8728e-12,0,0,17.0058,0,0,0,293,1000.18
