EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.000490239,6.38159e-05,0.000433481,0,9.84629,-0.000233975,-0.000233939,0.0005,2.78191e-13,2.24895e-18,-4.81717e-13,0,0,9.84629,0,0,0,293,7.50179e-05
0.000989599,6.51098e-05,0.000931495,0,10.0156,-0.000483695,-0.000483667,0.001,3.18685e-13,7.1241e-18,-6.94007e-13,0,0,10.0156,0,0,0,293,7.49438e-05
0.0014892,6.67245e-05,0.00142964,0,10.2466,-0.000733285,-0.000733324,0.0015,1.93784e-13,1.2113e-17,-7.51704e-13,0,0,10.2466,0,0,0,293,7.49274e-05
0.00198885,6.81328e-05,0.00192824,0,10.5051,-0.000982725,-0.000983042,0.002,-3.61644e-13,1.73487e-17,-1.87438e-13,0,0,10.5051,0,0,0,293,7.49112e-05
0.00248869,6.92727e-05,0.00242654,0,10.6089,-0.00123239,-0.00123304,0.0025,-1.00196e-12,2.14361e-17,4.74367e-13,0,0,10.6089,0,0,0,293,7.49705e-05
0.00298834,7.10027e-05,0.00292473,0,10.9073,-0.00148168,-0.00148278,0.003,-1.91142e-12,2.61122e-17,1.43639e-12,0,0,10.9073,0,0,0,293,7.49091e-05
0.0034882,7.20503e-05,0.00342299,0,11.013,-0.00173123,-0.00173289,0.0035,-2.95097e-12,3.04208e-17,2.55166e-12,0,0,11.013,0,0,0,293,7.5028e-05
0.00398786,7.37857e-05,0.00392046,0,11.3136,-0.00198036,-0.00198277,0.004,-4.2425e-12,3.26192e-17,3.95505e-12,0,0,11.3136,0,0,0,293,7.49313e-05
0.00448761,7.517e-05,0.00441917,0,11.5353,-0.00222955,-0.00223286,0.0045,-5.69839e-12,3.2031e-17,5.57839e-12,0,0,11.5353,0,0,0,293,7.49335e-05
0.0049875,7.60029e-05,0.00491793,0,11.6305,-0.00247889,-0.00248321,0.005,-7.26233e-12,3.31388e-17,7.36433e-12,0,0,11.6305,0,0,0,293,7.49939e-05
0.00548718,7.7706e-05,0.0054149,0,11.9142,-0.00272788,-0.00273329,0.0055,-8.93909e-12,3.62571e-17,9.31354e-12,0,0,11.9142,0,0,0,293,7.49095e-05
0.00598687,7.94242e-05,0.00591254,0,12.1925,-0.0029768,-0.00298347,0.006,-1.06766e-11,4.11316e-17,1.13955e-11,0,0,12.1925,0,0,0,293,7.49533e-05
0.00648672,8.05593e-05,0.00641007,0,12.331,-0.00322588,-0.00323394,0.0065,-1.2443e-11,4.62542e-17,1.35905e-11,0,0,12.331,0,0,0,293,7.49643e-05
0.00698639,8.21161e-05,0.00690874,0,12.6324,-0.00347461,-0.00348422,0.007,-1.42592e-11,4.99553e-17,1.59323e-11,0,0,12.6324,0,0,0,293,7.49658e-05
0.00748638,8.33042e-05,0.00740569,0,12.6373,-0.00372376,-0.00373506,0.0075,-1.61217e-11,5.38487e-17,1.84045e-11,0,0,12.6373,0,0,0,293,7.49475e-05
0.00798601,8.49826e-05,0.00790348,0,12.9725,-0.00397219,-0.00398554,0.008,-1.82851e-11,5.62078e-17,2.1278e-11,0,0,12.9725,0,0,0,293,7.4918e-05
0.00848572,8.64064e-05,0.00840167,0,13.2431,-0.00422057,-0.00423628,0.0085,-2.05806e-11,5.74851e-17,2.44277e-11,0,0,13.2431,0,0,0,293,7.49991e-05
0.00898555,8.78124e-05,0.00889983,0,13.3923,-0.00446902,-0.00448734,0.009,-2.28369e-11,5.76384e-17,2.76838e-11,0,0,13.3923,0,0,0,293,7.49568e-05
0.00948533,8.90342e-05,0.00939788,0,13.5982,-0.00471694,-0.00473874,0.0095,-2.56011e-11,5.89005e-17,3.19587e-11,0,0,13.5982,0,0,0,293,7.5e-05
0.0099851,9.05881e-05,0.00989615,0,13.811,-0.00496469,-0.0049903,0.01,-2.85081e-11,5.84553e-17,3.6546e-11,0,0,13.811,0,0,0,293,7.49384e-05
0.0104848,9.20787e-05,0.0103942,0,14.0983,-0.00521208,-0.00524198,0.0105,-3.14449e-11,5.73044e-17,4.1419e-11,0,0,14.0983,0,0,0,293,7.50084e-05
0.0109844,9.35872e-05,0.0108929,0,14.4169,-0.00545921,-0.00549381,0.011,-3.41978e-11,5.65096e-17,4.63493e-11,0,0,14.4169,0,0,0,293,7.48902e-05
0.0114843,9.49725e-05,0.0113903,0,14.571,-0.00570646,-0.00574606,0.0115,-3.67383e-11,5.59268e-17,5.12349e-11,0,0,14.571,0,0,0,293,7.4948e-05
0.0119841,9.60367e-05,0.0118885,0,14.7277,-0.00595312,-0.00599889,0.012,-3.9286e-11,5.5086e-17,5.66436e-11,0,0,14.7277,0,0,0,293,7.50118e-05
0.012484,9.748e-05,0.0123874,0,14.8212,-0.00619971,-0.00625199,0.0125,-4.18699e-11,5.46307e-17,6.22757e-11,0,0,14.8212,0,0,0,293,7.49318e-05
0.0129836,9.90791e-05,0.0128855,0,15.1769,-0.00644551,-0.00650503,0.013,-4.46429e-11,5.62154e-17,6.83887e-11,0,0,15.1769,0,0,0,293,7.50136e-05
0.0134833,0.000100565,0.0133839,0,15.4678,-0.00669105,-0.00675854,0.0135,-4.71147e-11,5.84783e-17,7.44214e-11,0,0,15.4678,0,0,0,293,7.50238e-05
0.0139832,0.000101848,0.0138828,0,15.636,-0.0069365,-0.00701255,0.014,-4.92865e-11,5.71326e-17,8.03775e-11,0,0,15.636,0,0,0,293,7.48283e-05
0.014483,0.000103244,0.0143804,0,15.8045,-0.00718161,-0.00726689,0.0145,-5.1428e-11,5.60795e-17,8.65135e-11,0,0,15.8045,0,0,0,293,7.48964e-05
0.0149828,0.000104627,0.0148784,0,16.0173,-0.00742622,-0.00752159,0.015,-5.3382e-11,5.53767e-17,9.26549e-11,0,0,16.0173,0,0,0,293,7.4901e-05
0.0154825,0.000106015,0.0153767,0,16.2548,-0.0076703,-0.00777673,0.0155,-5.51175e-11,5.39445e-17,9.87913e-11,0,0,16.2548,0,0,0,293,7.48764e-05
0.0159825,0.000106894,0.0158747,0,16.3571,-0.00791429,-0.00803241,0.016,-5.67541e-11,5.17723e-17,1.04962e-10,0,0,16.3571,0,0,0,293,7.50141e-05
0.0164821,0.000108637,0.0163733,0,16.6954,-0.0081576,-0.008288,0.0165,-5.83152e-11,5.22661e-17,1.11156e-10,0,0,16.6954,0,0,0,293,7.49738e-05
0.0169821,0.00010936,0.0168715,0,16.7013,-0.00840116,-0.00854442,0.017,-5.97657e-11,5.37092e-17,1.17348e-10,0,0,16.7013,0,0,0,293,7.50241e-05
0.017482,0.000111076,0.0173708,0,16.8531,-0.00864419,-0.00880089,0.0175,-6.14045e-11,5.60212e-17,1.23903e-10,0,0,16.8531,0,0,0,293,7.50689e-05
0.0179817,0.000112742,0.0178688,0,17.2149,-0.00888628,-0.00905762,0.018,-6.33363e-11,5.86146e-17,1.30975e-10,0,0,17.2149,0,0,0,293,7.50262e-05
0.0184814,0.00011423,0.0183673,0,17.515,-0.00912782,-0.0093151,0.0185,-6.51641e-11,5.92952e-17,1.38066e-10,0,0,17.515,0,0,0,293,7.50616e-05
0.0189811,0.000115663,0.0188661,0,17.7784,-0.00936877,-0.0095733,0.019,-6.6749e-11,5.85273e-17,1.45075e-10,0,0,17.7784,0,0,0,293,7.50688e-05
0.0194809,0.000117062,0.0193649,0,18.0175,-0.00960907,-0.00983221,0.0195,-6.80314e-11,5.85911e-17,1.51956e-10,0,0,18.0175,0,0,0,293,7.50608e-05
0.0199807,0.000118598,0.019864,0,18.2952,-0.00984861,-0.0100918,0.02,-6.90091e-11,6.06915e-17,1.58696e-10,0,0,18.2952,0,0,0,293,7.50775e-05
0.0204805,0.000119928,0.0203636,0,18.5366,-0.0100873,-0.0103523,0.0205,-6.95327e-11,6.36165e-17,1.65172e-10,0,0,18.5366,0,0,0,293,7.48853e-05
0.0209806,0.000121047,0.0208612,0,18.5841,-0.0103257,-0.0106138,0.021,-6.98449e-11,6.60748e-17,1.7155e-10,0,0,18.5841,0,0,0,293,7.50028e-05
0.0214805,0.000122035,0.0213599,0,18.715,-0.0105632,-0.0108758,0.0215,-7.01422e-11,6.66658e-17,1.78018e-10,0,0,18.715,0,0,0,293,7.50131e-05
0.0219803,0.000123647,0.0218583,0,19.0235,-0.0108001,-0.0111379,0.022,-7.04218e-11,6.69598e-17,1.84509e-10,0,0,19.0235,0,0,0,293,7.49748e-05
0.0224804,0.000124914,0.022356,0,19.0497,-0.0110366,-0.0114013,0.0225,-7.08007e-11,6.90172e-17,1.91275e-10,0,0,19.0497,0,0,0,293,7.49138e-05
0.0229802,0.000126417,0.0228538,0,19.3108,-0.0112716,-0.0116655,0.023,-7.13568e-11,6.59609e-17,1.98326e-10,0,0,19.3108,0,0,0,293,7.49511e-05
0.0234802,0.000127789,0.023352,0,19.5513,-0.0115032,-0.0119331,0.0235,-7.2077e-11,5.72371e-17,2.05673e-10,0,0,19.5513,0,0,0,293,7.49593e-05
0.02398,0.000129354,0.0238512,0,19.8976,-0.0117332,-0.0122019,0.024,-7.27602e-11,4.60367e-17,2.13044e-10,0,0,19.8976,0,0,0,293,7.51466e-05
0.02448,0.000130641,0.0243503,0,20.1175,-0.01196,-0.0124745,0.0245,-7.3236e-11,4.14701e-17,2.2036e-10,0,0,20.1175,0,0,0,293,7.50083e-05
0.0249803,0.000131475,0.0248505,0,20.1905,-0.012186,-0.0127482,0.025,-7.35864e-11,4.04869e-17,2.27614e-10,0,0,20.1905,0,0,0,293,7.50804e-05
0.0254806,0.000132532,0.0253458,0,20.1439,-0.0124117,-0.0130227,0.0255,-7.40093e-11,4.11737e-17,2.35039e-10,0,0,20.1439,0,0,0,293,7.50692e-05
0.0259806,0.000134295,0.0258447,0,20.4863,-0.012635,-0.0132983,0.026,-7.47657e-11,4.04683e-17,2.4283e-10,0,0,20.4863,0,0,0,293,7.49927e-05
0.0264809,0.000135558,0.0263422,0,20.6785,-0.0128569,-0.0135757,0.0265,-7.56586e-11,3.76435e-17,2.50709e-10,0,0,20.6785,0,0,0,293,7.51272e-05
0.026981,0.00013715,0.0268412,0,21.0171,-0.0130771,-0.0138544,0.027,-7.65733e-11,4.01322e-17,2.58609e-10,0,0,21.0171,0,0,0,293,7.52268e-05
0.0274812,0.000138582,0.0273407,0,21.3031,-0.0132952,-0.0141353,0.0275,-7.73455e-11,4.36639e-17,2.66426e-10,0,0,21.3031,0,0,0,293,7.52747e-05
0.0279816,0.000139963,0.0278402,0,21.5554,-0.0135112,-0.0144185,0.028,-7.78765e-11,4.71488e-17,2.74101e-10,0,0,21.5554,0,0,0,293,7.53013e-05
0.028482,0.000141297,0.0283405,0,21.7702,-0.0137251,-0.014704,0.0285,-7.81396e-11,5.0754e-17,2.81625e-10,0,0,21.7702,0,0,0,293,7.51628e-05
0.0289828,0.000142394,0.0288404,0,21.7961,-0.0139372,-0.0149918,0.029,-7.8311e-11,5.65166e-17,2.89227e-10,0,0,21.7961,0,0,0,293,7.52633e-05
0.0294836,0.000143513,0.0293392,0,21.8996,-0.0141471,-0.0152815,0.0295,-7.87131e-11,6.23283e-17,2.97401e-10,0,0,21.8996,0,0,0,293,7.53086e-05
0.0299844,0.000144987,0.0298381,0,22.1604,-0.0143508,-0.0155769,0.03,-7.94509e-11,6.83471e-17,3.06134e-10,0,0,22.1604,0,0,0,293,7.5344e-05
0.0304855,0.000146299,0.0303372,0,22.3889,-0.0145466,-0.0158804,0.0305,-8.0389e-11,7.33134e-17,3.15132e-10,0,0,22.3889,0,0,0,293,7.56268e-05
0.030987,0.000147537,0.0308362,0,22.5348,-0.0147339,-0.0161927,0.031,-8.14006e-11,7.20936e-17,3.24159e-10,0,0,22.5348,0,0,0,293,7.57378e-05
0.031489,0.000148758,0.0313357,0,22.7039,-0.0149107,-0.0165154,0.0315,-8.26256e-11,7.33052e-17,3.33392e-10,0,0,22.7039,0,0,0,293,7.60266e-05
0.0319912,0.000150235,0.0318372,0,23.0536,-0.015083,-0.0168418,0.032,-8.38827e-11,7.68099e-17,3.42687e-10,0,0,23.0536,0,0,0,293,7.62995e-05
0.0324936,0.00015166,0.0323394,0,23.3662,-0.0152513,-0.0171725,0.0325,-8.49162e-11,8.08333e-17,3.51898e-10,0,0,23.3662,0,0,0,293,7.64586e-05
0.0329965,0.000152992,0.032842,0,23.6171,-0.0154152,-0.0175078,0.033,-8.55865e-11,8.45591e-17,3.60971e-10,0,0,23.6171,0,0,0,293,7.65913e-05
0.0334999,0.000154308,0.0333449,0,23.7997,-0.0155752,-0.0178472,0.0335,-8.59097e-11,8.46287e-17,3.69954e-10,0,0,23.7997,0,0,0,293,7.65507e-05
0.0340038,0.000154964,0.033848,0,23.8437,-0.0157319,-0.0181904,0.034,-8.60492e-11,8.66442e-17,3.78955e-10,0,0,23.8437,0,0,0,293,7.67591e-05
0.0345078,0.000156641,0.0343523,0,24.0727,-0.0158865,-0.0185351,0.0345,-8.61305e-11,9.28775e-17,3.88024e-10,0,0,24.0727,0,0,0,293,7.67552e-05
