EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.000487638,0.000162009,0.000330381,0,14.9085,-0.000244132,-0.000207279,0.0005,-1.38061e-05,2.581e-05,4.79208e-06,0,0,14.9085,0,0,0,293,7.54297e-05
0.000989048,0.000167354,0.000825022,0,15.3021,-0.000516479,-0.000433649,0.001,-3.29647e-05,6.17677e-05,1.07339e-05,0,0,15.3021,0,0,0,293,7.53103e-05
0.00149088,0.000173202,0.00131973,0,15.8399,-0.000785518,-0.000662858,0.0015,-5.19694e-05,9.77212e-05,1.58218e-05,0,0,15.8399,0,0,0,293,7.52739e-05
0.00199273,0.000178989,0.00181452,0,16.385,-0.00105159,-0.000895013,0.002,-7.09196e-05,0.00013385,2.00895e-05,0,0,16.385,0,0,0,293,7.5258e-05
0.00249452,0.000184693,0.00230838,0,16.9043,-0.00131449,-0.00113042,0.0025,-8.98543e-05,0.000170251,2.34738e-05,0,0,16.9043,0,0,0,293,7.52509e-05
0.00299622,0.000190409,0.00280335,0,17.4629,-0.00157447,-0.00136861,0.003,-0.000108791,0.00020692,2.60801e-05,0,0,17.4629,0,0,0,293,7.52403e-05
0.00349795,0.000194752,0.00329681,0,17.7055,-0.00182912,-0.00161318,0.0035,-0.000127228,0.000243217,2.72032e-05,0,0,17.7055,0,0,0,293,7.52332e-05
0.00399817,0.000201909,0.00378771,0,18.4098,-0.0020714,-0.0018686,0.004,-0.000141933,0.000274277,2.56625e-05,0,0,18.4098,0,0,0,293,7.51406e-05
0.00449872,0.000207478,0.00428028,0,18.9052,-0.0023107,-0.00212768,0.0045,-0.000156824,0.000305968,2.32907e-05,0,0,18.9052,0,0,0,293,7.5131e-05
0.00499939,0.000213044,0.00477295,0,19.4243,-0.00254724,-0.00238945,0.005,-0.000171984,0.000338363,2.02583e-05,0,0,19.4243,0,0,0,293,7.51942e-05
