EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.00102624,0.000215652,0.000852342,0,21.8014,-0.000476284,-0.000452653,0.001,-0.000191134,0.000184588,-2.95105e-05,0,0,21.8014,0,0,0,293,1099.08
0.00217088,0.000163777,0.00204569,0,16.46,-0.00104461,-0.000901733,0.002,-0.000454309,0.000509197,-0.00033949,0,0,16.46,0,0,0,293,1309.67
0.00337194,0.000133152,0.00327398,0,13.3588,-0.00157481,-0.00138165,0.003,-0.000710308,0.000771951,-0.00085534,0,0,13.3588,0,0,0,293,1230.94
0.00457597,0.000138651,0.00447603,0,13.9071,-0.00210227,-0.0018524,0.004,-0.000943522,0.00103125,-0.00135072,0,0,13.9071,0,0,0,293,1123.44
0.0057905,0.000139384,0.00569162,0,13.9849,-0.00263849,-0.00231592,0.005,-0.00116225,0.00130934,-0.00184895,0,0,13.9849,0,0,0,293,1224.53
0.00700679,0.00014389,0.00690589,0,14.4423,-0.00317451,-0.00277841,0.006,-0.00137802,0.00158839,-0.00234515,0,0,14.4423,0,0,0,293,1222.7
0.00823072,0.000147969,0.00812746,0,14.8341,-0.00374484,-0.0032068,0.007,-0.00152415,0.00193783,-0.00284174,0,0,14.8341,0,0,0,293,1235.3
0.00949248,0.000151374,0.0093878,0,15.1724,-0.00443381,-0.00351673,0.008,-0.00142932,0.00252662,-0.00333756,0,0,15.1724,0,0,0,293,1359.84
0.0107703,0.000156194,0.0106643,0,15.6758,-0.00510486,-0.00384404,0.009,-0.00136505,0.00308579,-0.00383334,0,0,15.6758,0,0,0,293,1337.32
0.0120852,0.000157997,0.0119782,0,15.8324,-0.00580887,-0.00413952,0.01,-0.00123243,0.00371712,-0.00433153,0,0,15.8324,0,0,0,293,1393.23
0.0134047,0.00016372,0.0132964,0,16.4185,-0.00649674,-0.00444974,0.011,-0.00112447,0.00432265,-0.00482808,0,0,16.4185,0,0,0,293,1370.93
0.0147422,0.000169568,0.0146312,0,16.9925,-0.00719044,-0.00475417,0.012,-0.000999051,0.0049482,-0.00532563,0,0,16.9925,0,0,0,293,1389.11
0.0160948,0.000172885,0.0159828,0,17.3231,-0.00788735,-0.00505618,0.013,-0.000864365,0.00558699,-0.005825,0,0,17.3231,0,0,0,293,1398.05
0.017458,0.000174976,0.0173437,0,17.4419,-0.00858458,-0.00535856,0.014,-0.00072713,0.00623204,-0.00632568,0,0,17.4419,0,0,0,293,1402.13
0.018831,0.000177596,0.018716,0,17.7025,-0.00928165,-0.00566065,0.015,-0.000583101,0.00688606,-0.00682634,0,0,17.7025,0,0,0,293,1406.99
0.0202095,0.000180988,0.0200933,0,18.0444,-0.00997629,-0.00596489,0.016,-0.000438649,0.00754219,-0.00732697,0,0,18.0444,0,0,0,293,1408.98
0.0215927,0.000184868,0.021475,0,18.4308,-0.0106692,-0.00627076,0.017,-0.000293703,0.00820028,-0.00782773,0,0,18.4308,0,0,0,293,1199.98
0.0229842,0.000187584,0.0228657,0,18.7003,-0.0113616,-0.00657743,0.018,-0.000144116,0.00886658,-0.00833025,0,0,18.7003,0,0,0,293,1415.64
0.0243804,0.000190923,0.0242605,0,19.0322,-0.0120522,-0.00688578,0.019,7.17138e-06,0.00953633,-0.0088331,0,0,19.0322,0,0,0,293,1418.64
0.0257799,0.000194877,0.0256583,0,19.4254,-0.012741,-0.00719567,0.02,0.000159214,0.0102082,-0.00933599,0,0,19.4254,0,0,0,293,1201.96
0.0271869,0.000197645,0.0270644,0,19.6995,-0.0134294,-0.00750642,0.021,0.000316057,0.0108884,-0.00984076,0,0,19.6995,0,0,0,293,1425.79
0.0285978,0.000201056,0.0284739,0,20.038,-0.0141158,-0.00781884,0.022,0.000474742,0.0115723,-0.0103459,0,0,20.038,0,0,0,293,1428.96
0.0300115,0.000205092,0.0298858,0,20.4387,-0.0148006,-0.00813273,0.023,0.00063438,0.0122585,-0.010851,0,0,20.4387,0,0,0,293,1204.39
0.0314325,0.000207912,0.0313058,0,20.7173,-0.0154849,-0.00844758,0.024,0.000798898,0.0129532,-0.0113581,0,0,20.7173,0,0,0,293,1436.54
0.032857,0.000211395,0.0327288,0,21.0624,-0.0161675,-0.00876389,0.025,0.000965586,0.0136518,-0.0118654,0,0,21.0624,0,0,0,293,1439.93
0.0342839,0.000215531,0.0341538,0,21.4722,-0.0168484,-0.00908161,0.026,0.00113335,0.0143527,-0.0123726,0,0,21.4722,0,0,0,293,1206.98
0.035718,0.000219086,0.0355864,0,21.8237,-0.0175285,-0.00940032,0.027,0.00130669,0.0150624,-0.0128817,0,0,21.8237,0,0,0,293,1444.76
0.0371567,0.000221174,0.0370244,0,22.0283,-0.0182074,-0.00972083,0.028,0.00148144,0.015777,-0.0133922,0,0,22.0283,0,0,0,293,1453.02
0.0385957,0.000226381,0.0384609,0,22.5446,-0.0188839,-0.0100427,0.029,0.00165749,0.0164925,-0.0139012,0,0,22.5446,0,0,0,293,1321.16
0.040043,0.000229094,0.0399071,0,22.8111,-0.0195601,-0.0103656,0.03,0.0018386,0.0172174,-0.0144131,0,0,22.8111,0,0,0,293,1459.59
0.0414935,0.000232727,0.041356,0,23.1695,-0.0202345,-0.01069,0.031,0.00202216,0.0179465,-0.0149251,0,0,23.1695,0,0,0,293,1463.23
0.0429463,0.000237047,0.0428068,0,23.5963,-0.0209073,-0.0110158,0.032,0.002207,0.0186783,-0.015437,0,0,23.5963,0,0,0,293,1212.5
