EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0
0.00095433,0.000954141,1.44434e-07,0,147.475,-0.000259414,-0.000259414,0.001,-3.8234e-22,-3.13564e-24,-7.59689e-19,0,0,147.475,0,0,0,293,4.77174e+07
0.00190874,0.00190818,4.09094e-07,0,294.862,-0.000518555,-0.000518555,0.002,-1.36764e-18,5.18716e-24,-4.69771e-18,0,0,294.862,0,0,0,293,4.77217e+07
0.00286327,0.00286216,7.50739e-07,0,442.152,-0.000777347,-0.000777347,0.003,-4.90617e-18,2.15055e-23,-1.43169e-17,0,0,442.152,0,0,0,293,4.77262e+07
0.00381788,0.0038161,1.15768e-06,0,589.36,-0.00103585,-0.00103585,0.004,-1.17521e-17,2.71866e-23,-3.21798e-17,0,0,589.36,0,0,0,293,4.77307e+07
0.00477258,0.00476996,1.65747e-06,0,736.484,-0.00129407,-0.00129407,0.005,-2.25392e-17,3.54167e-23,-6.09452e-17,0,0,736.484,0,0,0,293,4.77351e+07
0.00572737,0.0057237,2.30177e-06,0,883.516,-0.00155203,-0.00155203,0.006,-3.82018e-17,5.05036e-23,-1.03381e-16,0,0,883.516,0,0,0,293,4.77393e+07
0.00668223,0.00667724,3.1788e-06,0,1030.44,-0.00180974,-0.00180974,0.007,-5.97124e-17,7.66557e-23,-1.63233e-16,0,0,1030.44,0,0,0,293,4.77432e+07
0.00763715,0.00763042,4.44109e-06,0,1177.24,-0.00206724,-0.00206724,0.008,-8.8303e-17,1.35853e-22,-2.46118e-16,0,0,1177.24,0,0,0,293,4.77464e+07
0.00859213,0.00858299,6.36073e-06,0,1323.88,-0.00232461,-0.00232461,0.009,-1.25799e-16,1.72525e-22,-3.61742e-16,0,0,1323.88,0,0,0,293,4.77487e+07
0.0095471,0.00953447,9.44075e-06,0,1470.27,-0.00258195,-0.00258195,0.01,-1.75409e-16,3.31301e-22,-5.28976e-16,0,0,1470.27,0,0,0,293,4.7749e+07
0.010502,0.0104839,1.46446e-05,0,1616.28,-0.00283952,-0.00283952,0.011,-2.43618e-16,7.72789e-22,-7.87787e-16,0,0,1616.28,0,0,0,293,4.77455e+07
0.0114567,0.0114296,2.38842e-05,0,1761.63,-0.00309777,-0.00309777,0.012,-3.44834e-16,1.89144e-21,-1.22804e-15,0,0,1761.63,0,0,0,293,4.77346e+07
0.0124109,0.0123676,4.10867e-05,0,1905.74,-0.00335767,-0.00335767,0.013,-5.13017e-16,3.57456e-21,-2.06092e-15,0,0,1905.74,0,0,0,293,4.77089e+07
0.0133639,0.0132901,7.4596e-05,0,2047.4,-0.00362127,-0.00362127,0.014,-8.31355e-16,7.23621e-21,-3.80062e-15,0,0,2047.4,0,0,0,293,4.76534e+07
0.0143144,0.0141796,0.000142716,0,2183.92,-0.00389308,-0.00389308,0.015,-1.60965e-15,1.32808e-20,-7.57877e-15,0,0,2183.92,0,0,0,293,4.75402e+07
0.0152593,0.0149966,0.000286759,0,2309.27,-0.00418327,-0.00418327,0.016,-3.41293e-15,3.01557e-20,-1.66307e-14,0,0,2309.27,0,0,0,293,4.73375e+07
0.0161923,0.0156503,0.000602007,0,2409.51,-0.00451527,-0.00451527,0.017,-7.83291e-15,7.75434e-20,-3.9199e-14,0,0,2409.51,0,0,0,293,4.71406e+07
0.0171016,0.0159295,0.00130955,0,2452.32,-0.0049435,-0.0049435,0.018,-1.9015e-14,1.76231e-19,-9.66734e-14,0,0,2452.32,0,0,0,293,4.8086e+07
0.017975,0.0153596,0.00290672,0,2364.88,-0.00558994,-0.00558995,0.019,-4.74122e-14,3.92452e-19,-2.42206e-13,0,0,2364.88,0,0,0,293,5.65918e+07
0.0188563,0.0130058,0.00637319,0,2003.36,-0.00669293,-0.00669294,0.02,-1.16844e-13,8.32103e-19,-5.88995e-13,0,0,2003.36,0,0,0,293,9.02546e+07
0.0200245,0.00787653,0.0127474,0,1213.39,-0.00849843,-0.00849845,0.021,-2.48782e-13,1.64874e-18,-1.28797e-12,0,0,1213.39,0,0,0,293,1.54581e+08
0.0215114,0.00318282,0.0186758,0,489.506,-0.0101845,-0.0101846,0.022,-4.47736e-13,2.49714e-18,-1.96046e-12,0,0,489.506,0,0,0,293,1.43257e+08
0.0226698,0.00205051,0.020855,0,313.788,-0.0109719,-0.0109719,0.023,-3.16137e-13,2.51154e-18,-2.75484e-12,0,0,313.788,0,0,0,293,6.5448e+07
0.0236953,0.00186952,0.0220514,0,286.439,-0.0115167,-0.0115165,0.024,-3.54081e-13,3.41122e-18,-3.1203e-12,0,0,286.439,0,0,0,293,5.16624e+07
0.0246977,0.00184443,0.0230856,0,283.234,-0.0120219,-0.0120217,0.025,-3.42364e-13,3.57759e-18,-3.5297e-12,0,0,283.234,0,0,0,293,5.01771e+07
0.0256986,0.00183926,0.0240837,0,281.605,-0.0125247,-0.0125243,0.026,-1.10626e-13,4.45623e-18,-4.27407e-12,0,0,281.605,0,0,0,293,5.00894e+07
0.0266978,0.00184174,0.0250806,0,281.881,-0.0130243,-0.0130238,0.027,-1.04133e-14,4.6237e-18,-4.80743e-12,0,0,281.881,0,0,0,293,4.9985e+07
0.0276968,0.00184472,0.026078,0,282.336,-0.0135236,-0.013523,0.028,8.7772e-14,3.33024e-18,-5.32659e-12,0,0,282.336,0,0,0,293,4.99753e+07
0.0286959,0.00184753,0.0270751,0,282.727,-0.014023,-0.0140223,0.029,1.9151e-13,3.48378e-18,-5.84866e-12,0,0,282.727,0,0,0,293,4.99787e+07
0.029695,0.00185043,0.0280723,0,283.15,-0.0145224,-0.0145216,0.03,2.96976e-13,3.6241e-18,-6.36644e-12,0,0,283.15,0,0,0,293,4.9977e+07
0.0306941,0.00185332,0.0290694,0,283.566,-0.0150218,-0.0150208,0.031,4.05186e-13,3.76753e-18,-6.88244e-12,0,0,283.566,0,0,0,293,4.99774e+07
0.0316933,0.00185624,0.0300665,0,283.991,-0.0155211,-0.0155201,0.032,5.15208e-13,3.1404e-18,-7.3953e-12,0,0,283.991,0,0,0,293,4.99769e+07
0.0326925,0.00185916,0.0310636,0,284.418,-0.0160205,-0.0160193,0.033,6.26931e-13,1.80095e-18,-7.90525e-12,0,0,284.418,0,0,0,293,4.99768e+07
0.0336917,0.00186211,0.0320606,0,284.85,-0.0165199,-0.0165185,0.034,7.39951e-13,2.65623e-18,-8.41194e-12,0,0,284.85,0,0,0,293,4.99765e+07
0.0346909,0.00186507,0.0330576,0,285.286,-0.0170192,-0.0170178,0.035,8.54016e-13,3.52278e-18,-8.91524e-12,0,0,285.286,0,0,0,293,4.99763e+07
0.0356901,0.00186805,0.0340546,0,285.725,-0.0175186,-0.017517,0.036,9.6884e-13,4.38839e-18,-9.41497e-12,0,0,285.725,0,0,0,293,4.99761e+07
0.0366893,0.00187105,0.0350516,0,286.168,-0.0180179,-0.0180162,0.037,1.08418e-12,4.52775e-18,-9.91101e-12,0,0,286.168,0,0,0,293,4.99759e+07
0.0376886,0.00187406,0.0360485,0,286.615,-0.0185172,-0.0185154,0.038,1.1998e-12,5.42603e-18,-1.04032e-11,0,0,286.615,0,0,0,293,4.99757e+07
0.0386878,0.00187708,0.0370455,0,287.065,-0.0190166,-0.0190146,0.039,1.3155e-12,7.09635e-18,-1.08915e-11,0,0,287.065,0,0,0,293,4.99755e+07
0.0396871,0.00188012,0.0380424,0,287.519,-0.0195159,-0.0195138,0.04,1.43107e-12,8.77729e-18,-1.13758e-11,0,0,287.519,0,0,0,293,4.99753e+07
0.0406864,0.00188317,0.0390392,0,287.975,-0.0200152,-0.020013,0.041,1.54634e-12,8.94611e-18,-1.18559e-11,0,0,287.975,0,0,0,293,4.99752e+07
0.0416857,0.00188624,0.0400361,0,288.435,-0.0205145,-0.0205121,0.042,1.66113e-12,8.34909e-18,-1.23319e-11,0,0,288.435,0,0,0,293,4.9975e+07
0.042685,0.00188933,0.0410329,0,288.898,-0.0210139,-0.0210113,0.043,1.7753e-12,8.54386e-18,-1.28036e-11,0,0,288.898,0,0,0,293,4.99748e+07
0.0436842,0.00189243,0.0420298,0,289.364,-0.0215132,-0.0215105,0.044,1.88871e-12,8.72849e-18,-1.3271e-11,0,0,289.364,0,0,0,293,4.99747e+07
